Timestamp;Hora;Minutos;Segundos;Entrada_D_22;Entrada_D_23;Entrada_D_24;Entrada_D_25;Entrada_D_26;Entrada_D_27;Entrada_D_28;Entrada_D_29;Entrada_D_30;Entrada_D_31;Entrada_D_32;Entrada_D_33;Entrada_D_34;Entrada_D_35;Entrada_D_36;Entrada_D_37;Entrada_A_1;Entrada_A_2;Entrada_A_3;Entrada_A_4;Entrada_A_5;Entrada_A_6;Entrada_A_7;Entrada_A_8;Entrada_A_9;Entrada_A_10;Entrada_A_11;Entrada_A_12
1638776804;7;46;44;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.59;0.55;0.60;0.53;0.00;0.00;0.00;0.00
1638776804;7;46;44;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.56;0.59;0.53;0.00;0.00;0.00;0.00
1638776805;7;46;45;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.57;0.58;0.57;0.55;0.00;0.00;0.00;0.00
1638776806;7;46;46;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.58;0.55;0.59;0.55;0.57;0.00;0.00;0.00;0.00
1638776806;7;46;46;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638776807;7;46;47;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.55;0.56;0.59;0.54;0.59;0.00;0.00;0.00;0.00
1638776808;7;46;48;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.54;0.58;0.57;0.56;0.58;0.00;0.00;0.00;0.00
1638776808;7;46;48;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.59;0.56;0.57;0.57;0.00;0.00;0.00;0.00
1638776809;7;46;49;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.54;0.60;0.54;0.00;0.00;0.00;0.00
1638776810;7;46;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.61;0.52;0.00;0.00;0.00;0.00
1638776810;7;46;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.54;0.60;0.54;0.00;0.00;0.00;0.00
1638776811;7;46;51;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.61;0.52;0.00;0.00;0.00;0.00
1638776812;7;46;52;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638776813;7;46;53;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.62;0.53;0.62;0.52;0.00;0.00;0.00;0.00
1638776814;7;46;54;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.56;0.59;0.54;0.00;0.00;0.00;0.00
1638776815;7;46;55;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.57;0.56;0.00;0.00;0.00;0.00
1638776815;7;46;55;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.55;0.59;0.55;0.57;0.00;0.00;0.00;0.00
1638776816;7;46;56;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.60;0.53;0.58;0.00;0.00;0.00;0.00
1638776817;7;46;57;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.61;0.52;0.59;0.00;0.00;0.00;0.00
1638776817;7;46;57;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.54;0.57;0.57;0.55;0.58;0.00;0.00;0.00;0.00
1638776818;7;46;58;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.54;0.59;0.55;0.58;0.56;0.00;0.00;0.00;0.00
1638776819;7;46;59;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.61;0.54;0.60;0.54;0.00;0.00;0.00;0.00
1638776819;7;46;59;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.61;0.53;0.00;0.00;0.00;0.00
1638776820;7;47;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.55;0.55;0.59;0.55;0.60;0.52;0.00;0.00;0.00;0.00
1638776821;7;47;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.56;0.59;0.53;0.00;0.00;0.00;0.00
1638776821;7;47;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.57;0.57;0.58;0.55;0.00;0.00;0.00;0.00
1638776822;7;47;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.55;0.59;0.55;0.57;0.00;0.00;0.00;0.00
1638776823;7;47;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.58;0.54;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638776823;7;47;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.59;0.53;0.60;0.00;0.00;0.00;0.00
1638776824;7;47;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.55;0.56;0.58;0.54;0.59;0.00;0.00;0.00;0.00
1638776825;7;47;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.57;0.54;0.58;0.57;0.56;0.58;0.00;0.00;0.00;0.00
1638776825;7;47;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.57;0.54;0.59;0.56;0.57;0.57;0.00;0.00;0.00;0.00
1638776826;7;47;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.62;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638776838;7;47;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.55;0.56;0.58;0.54;0.59;0.00;0.00;0.00;0.00
1638776839;7;47;19;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.57;0.54;0.57;0.57;0.56;0.58;0.00;0.00;0.00;0.00
1638776840;7;47;20;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.59;0.55;0.57;0.56;0.00;0.00;0.00;0.00
1638776840;7;47;20;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.60;0.55;0.58;0.56;0.00;0.00;0.00;0.00
1638776841;7;47;21;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.51;0.00;0.00;0.00;0.00
1638776842;7;47;22;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.52;0.00;0.00;0.00;0.00
1638776842;7;47;22;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.55;0.60;0.53;0.61;0.52;0.00;0.00;0.00;0.00
1638776843;7;47;23;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.55;0.60;0.54;0.60;0.52;0.00;0.00;0.00;0.00
1638776843;7;47;23;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.56;0.59;0.53;0.00;0.00;0.00;0.00
1638776844;7;47;24;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.61;0.52;0.59;0.00;0.00;0.00;0.00
1638776845;7;47;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776846;7;47;26;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776846;7;47;26;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776850;7;47;30;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.59;0.55;0.60;0.53;0.00;0.00;0.00;0.00
1638776851;7;47;31;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.57;0.57;0.58;0.54;0.00;0.00;0.00;0.00
1638776851;7;47;31;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.57;0.57;0.57;0.55;0.00;0.00;0.00;0.00
1638776852;7;47;32;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.55;0.59;0.55;0.57;0.00;0.00;0.00;0.00
1638776853;7;47;33;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.58;0.54;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638776853;7;47;33;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.59;0.53;0.60;0.00;0.00;0.00;0.00
1638776854;7;47;34;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.55;0.56;0.58;0.54;0.59;0.00;0.00;0.00;0.00
1638776855;7;47;35;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.54;0.58;0.57;0.55;0.58;0.00;0.00;0.00;0.00
1638776855;7;47;35;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.57;0.54;0.59;0.56;0.56;0.57;0.00;0.00;0.00;0.00
1638776856;7;47;36;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638776857;7;47;37;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.51;0.00;0.00;0.00;0.00
1638776857;7;47;37;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.60;0.53;0.61;0.51;0.00;0.00;0.00;0.00
1638776858;7;47;38;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.55;0.59;0.55;0.60;0.52;0.00;0.00;0.00;0.00
1638776859;7;47;39;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.56;0.59;0.54;0.00;0.00;0.00;0.00
1638776859;7;47;39;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.61;0.52;0.59;0.00;0.00;0.00;0.00
1638776860;7;47;40;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776861;7;47;41;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776861;7;47;41;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.53;0.60;0.00;0.00;0.00;0.00
1638776862;7;47;42;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.60;0.54;0.00;0.00;0.00;0.00
1638776863;7;47;43;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.53;0.61;0.52;0.00;0.00;0.00;0.00
1638776863;7;47;43;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776864;7;47;44;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638776864;7;47;44;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.51;0.00;0.00;0.00;0.00
1638776865;7;47;45;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.56;0.56;0.00;0.00;0.00;0.00
1638776866;7;47;46;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.58;0.54;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638776866;7;47;46;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.51;0.00;0.00;0.00;0.00
1638776867;7;47;47;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776868;7;47;48;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776868;7;47;48;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.60;0.55;0.58;0.56;0.00;0.00;0.00;0.00
1638776869;7;47;49;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.60;0.54;0.00;0.00;0.00;0.00
1638776870;7;47;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.61;0.52;0.00;0.00;0.00;0.00
1638776870;7;47;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776871;7;47;51;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.56;0.58;0.56;0.59;0.54;0.00;0.00;0.00;0.00
1638776872;7;47;52;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.57;0.56;0.00;0.00;0.00;0.00
1638776872;7;47;52;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.55;0.59;0.55;0.56;0.00;0.00;0.00;0.00
1638776873;7;47;53;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638776874;7;47;54;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.61;0.52;0.59;0.00;0.00;0.00;0.00
1638776874;7;47;54;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.55;0.57;0.58;0.54;0.59;0.00;0.00;0.00;0.00
1638776875;7;47;55;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.54;0.59;0.56;0.57;0.57;0.00;0.00;0.00;0.00
1638776876;7;47;56;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.60;0.54;0.59;0.55;0.00;0.00;0.00;0.00
1638776876;7;47;56;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.60;0.54;0.00;0.00;0.00;0.00
1638776877;7;47;57;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.55;0.60;0.54;0.61;0.52;0.00;0.00;0.00;0.00
1638776878;7;47;58;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.55;0.60;0.53;0.00;0.00;0.00;0.00
1638776878;7;47;58;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.56;0.58;0.56;0.58;0.54;0.00;0.00;0.00;0.00
1638776879;7;47;59;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.58;0.56;0.56;0.00;0.00;0.00;0.00
1638776880;7;48;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.55;0.59;0.54;0.57;0.00;0.00;0.00;0.00
1638776880;7;48;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776881;7;48;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.56;0.56;0.56;0.59;0.53;0.59;0.00;0.00;0.00;0.00
1638776882;7;48;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.56;0.55;0.57;0.57;0.55;0.58;0.00;0.00;0.00;0.00
1638776882;7;48;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.57;0.54;0.58;0.57;0.56;0.58;0.00;0.00;0.00;0.00
1638776883;7;48;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638776884;7;48;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.51;0.00;0.00;0.00;0.00
1638776884;7;48;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.51;0.00;0.00;0.00;0.00
1638776885;7;48;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.55;0.55;0.60;0.54;0.61;0.52;0.00;0.00;0.00;0.00
1638776886;7;48;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.56;0.59;0.53;0.00;0.00;0.00;0.00
1638776886;7;48;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.61;0.53;0.59;0.00;0.00;0.00;0.00
1638776887;7;48;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.61;0.52;0.60;0.00;0.00;0.00;0.00
1638776888;7;48;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776888;7;48;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.53;0.60;0.00;0.00;0.00;0.00
1638776889;7;48;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.55;0.56;0.58;0.54;0.59;0.00;0.00;0.00;0.00
1638776890;7;48;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776890;7;48;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638776891;7;48;11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.51;0.00;0.00;0.00;0.00
1638776892;7;48;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.59;0.55;0.60;0.52;0.00;0.00;0.00;0.00
1638776892;7;48;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.61;0.53;0.59;0.00;0.00;0.00;0.00
1638776893;7;48;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.61;0.52;0.60;0.00;0.00;0.00;0.00
1638776894;7;48;14;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.53;0.60;0.00;0.00;0.00;0.00
1638776894;7;48;14;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.56;0.55;0.56;0.58;0.54;0.59;0.00;0.00;0.00;0.00
1638776895;7;48;15;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.54;0.59;0.56;0.57;0.57;0.00;0.00;0.00;0.00
1638776896;7;48;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.51;0.00;0.00;0.00;0.00
1638776896;7;48;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.55;0.55;0.60;0.54;0.61;0.52;0.00;0.00;0.00;0.00
1638776897;7;48;17;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.55;0.56;0.58;0.57;0.58;0.54;0.00;0.00;0.00;0.00
1638776898;7;48;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.58;0.55;0.59;0.55;0.57;0.00;0.00;0.00;0.00
1638776898;7;48;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.53;0.60;0.00;0.00;0.00;0.00
1638776899;7;48;19;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.56;0.55;0.57;0.58;0.54;0.59;0.00;0.00;0.00;0.00
1638776900;7;48;20;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.57;0.53;0.60;0.55;0.58;0.56;0.00;0.00;0.00;0.00
1638776900;7;48;20;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.60;0.54;0.00;0.00;0.00;0.00
1638776901;7;48;21;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776902;7;48;22;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.57;0.57;0.58;0.55;0.00;0.00;0.00;0.00
1638776902;7;48;22;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.59;0.56;0.57;0.00;0.00;0.00;0.00
1638776903;7;48;23;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.53;0.59;0.00;0.00;0.00;0.00
1638776904;7;48;24;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.57;0.54;0.61;0.52;0.60;0.00;0.00;0.00;0.00
1638776904;7;48;24;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.54;0.61;0.52;0.60;0.00;0.00;0.00;0.00
1638776905;7;48;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.54;0.59;0.55;0.00;0.00;0.00;0.00
1638776906;7;48;26;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.53;0.61;0.53;0.00;0.00;0.00;0.00
1638776906;7;48;26;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776907;7;48;27;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.52;0.62;0.51;0.00;0.00;0.00;0.00
1638776908;7;48;28;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.57;0.56;0.59;0.55;0.57;0.00;0.00;0.00;0.00
1638776908;7;48;28;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.58;0.55;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638776909;7;48;29;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.61;0.52;0.59;0.00;0.00;0.00;0.00
1638776910;7;48;30;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776910;7;48;30;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776911;7;48;31;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.54;0.60;0.55;0.00;0.00;0.00;0.00
1638776912;7;48;32;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.61;0.52;0.00;0.00;0.00;0.00
1638776912;7;48;32;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
1638776913;7;48;33;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.56;0.54;0.61;0.53;0.62;0.51;0.00;0.00;0.00;0.00
1638776914;7;48;34;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.55;0.54;0.58;0.55;0.59;0.55;0.57;0.00;0.00;0.00;0.00
1638776914;7;48;34;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.60;0.54;0.58;0.00;0.00;0.00;0.00
1638776915;7;48;35;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.54;0.58;0.54;0.61;0.52;0.59;0.00;0.00;0.00;0.00
1638776916;7;48;36;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.57;0.54;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776916;7;48;36;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54;0.55;0.55;0.56;0.55;0.60;0.52;0.60;0.00;0.00;0.00;0.00
1638776917;7;48;37;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.54;0.60;0.54;0.00;0.00;0.00;0.00
1638776917;7;48;37;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.61;0.53;0.61;0.53;0.00;0.00;0.00;0.00
1638776918;7;48;38;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55;0.54;0.57;0.53;0.62;0.52;0.62;0.52;0.00;0.00;0.00;0.00
